N,P,K,temperature,humidity,ph,rainfall,label
19,7,10,14.806166399655698,91.16790009347068,6.147714663577789,100.0167026899949,orange
19,7,10,14.715804536768976,91.15817003391132,6.296193952902379,100.07556515780958,orange
19,7,10,14.72926335515364,91.17916145857058,6.142130661950618,100.28687192743146,orange
19,7,10,14.719330662977885,91.30844679048619,6.092690131567961,100.1894822014755,orange
19,7,10,14.663872996400888,91.32684459487432,6.1479480314678625,100.14610597874008,orange
24,18,6,26.61787051640744,94.32129208993746,6.424625913724379,116.29771549817357,orange
24,18,6,26.608336158058126,94.44230955021588,6.344588830641872,115.97102801174934,orange
24,18,6,26.585914001834624,94.32588196194646,6.034854001740654,116.34073324331393,orange
24,18,6,26.56897334398341,94.55270201106785,6.341837569180813,116.31923428467736,orange
24,18,6,26.536614669400876,94.37628465589279,6.309983140846381,116.38307228141463,orange
24,18,6,26.646723019526807,94.65298833376133,6.355882622077963,116.38523538811391,orange
24,18,6,26.25997134622273,94.44064962275841,6.106462906446382,116.49050376626595,orange
24,18,6,26.57912326404641,94.39326497291621,6.332169335775339,116.6529414140095,orange
24,18,6,26.63857405334691,94.39337584932757,6.304466767057601,116.347067031755,orange
24,18,6,26.727862913927872,94.49450628810115,6.475132313905444,116.476193162744,orange
9,11,8,24.826899100042596,94.40250983262645,6.519902785022348,111.68790920696229,orange
9,11,8,24.948341346265078,94.35198726228695,6.5147764411109845,111.76483614587312,orange
9,11,8,24.94526269532826,94.34204202923925,6.465883393003197,111.83444606517655,orange
9,11,8,24.9597179704699,94.31336311282433,6.508868630311491,111.73237987126183,orange
9,11,8,24.870930698867582,94.29201740689302,6.621063803924739,111.67460705904213,orange
9,11,8,24.885252229348676,94.48110591914524,6.5466005391719975,111.66527002315489,orange
9,11,8,24.869692101130457,94.32983580860031,6.64716241442149,111.82600988430742,orange
9,11,8,24.780319916594767,94.66469488522077,6.56228028326028,111.82274900548808,orange
9,11,8,24.953756242712576,94.35098900924795,6.549046334778086,111.86701126496214,orange
9,11,8,24.913619694378536,94.25232735413344,6.675348239334292,111.74960568506407,orange
31,8,7,34.477602225226356,93.47039194354791,6.993938035645921,103.61378777312929,orange
31,8,7,34.61908857829608,93.61506722007397,7.286101984855891,103.70217781702046,orange
31,8,7,34.427942311713444,93.47278466117223,7.299462509105719,103.47760377070905,orange
31,8,7,34.72486611242754,93.67299378235572,7.069270609729801,103.52559626429863,orange
31,8,7,34.541574469537196,93.6674969899655,7.101375677206147,103.39219756198979,orange
31,8,7,34.45525460453319,93.7333516780712,7.172041988228128,103.63690632152507,orange
31,8,7,34.60416712287079,93.62413261497147,7.040676061519199,103.52598804503435,orange
31,8,7,34.43877503999667,93.6805873151234,7.187232281998674,103.74494549330949,orange
31,8,7,34.629280748685034,93.61042654814533,7.126022889316458,103.73306394447967,orange
31,8,7,34.356751869897295,93.62980577750953,7.247167287728408,103.41728975505379,orange
22,17,5,24.240166765443217,90.79055073572559,6.7673486178063795,102.59549378600725,orange
22,17,5,24.121681093693624,90.80517384264752,6.92503057663951,102.88104839491875,orange
22,17,5,24.06984492581573,90.8992920671445,7.099462348397,102.78111853540965,orange
22,17,5,24.342792251864225,90.64030822530808,6.900287829194165,102.9582252447281,orange
22,17,5,24.005894732933765,90.98609724224711,6.9766418572451485,102.77283650844578,orange
22,17,5,24.392403789248622,90.6868852375422,6.9012520207388075,102.75854778729354,orange
22,17,5,24.110975951059174,90.67764121663329,6.963285559085075,102.8121550840168,orange
22,17,5,24.04978401837118,90.54811643989211,6.926088611375351,102.61909546437369,orange
22,17,5,24.1275429096318,90.78630461511251,7.0765769285835844,102.87190264019293,orange
22,17,5,24.304244120545377,90.77065772551312,6.80788993366439,103.0181443529844,orange
13,5,8,23.821287489256896,90.04540140020754,7.640245795253246,103.76802335198245,orange
13,5,8,23.780246963197435,90.14720931472674,7.714110542327366,103.82415665289021,orange
13,5,8,23.863329182559028,90.32687626105943,7.382361005347063,103.98581247368608,orange
13,5,8,23.85492244032987,89.93318633063119,7.541626887630267,103.8405309862212,orange
13,5,8,23.926541323057247,90.0207617388065,7.348985837293017,103.89594627530172,orange
13,5,8,23.814530784669913,90.15360784509997,7.620860767517163,103.94225027732354,orange
13,5,8,24.105436560018457,90.13753934250708,7.374238450694384,103.94315595869686,orange
13,5,8,23.867059726192938,90.2445784557236,7.645843743786135,103.94789720110879,orange
13,5,8,23.84010274025342,90.09404214419035,7.455640925351565,103.78965030552939,orange
13,5,8,23.87510417564763,90.08624097951473,7.5363605725896585,103.80786282492353,orange
16,8,9,24.62303603531079,91.13965706996902,7.567993086541829,111.17022176300449,orange
16,8,9,24.68883608398667,91.30094915126024,7.646039337022882,111.37859456044835,orange
16,8,9,24.427395405365534,91.23344099272416,7.71281052442971,111.1428382783701,orange
16,8,9,24.598964591033294,91.26395993614588,7.289128548469172,111.38197036134468,orange
16,8,9,24.57245086884938,91.2309873980327,7.386498178917973,111.25757926158741,orange
16,8,9,24.680922890305812,91.34677820358252,7.554509122362815,111.62785373873993,orange
16,8,9,24.50516356741559,91.17567605360166,7.405191027373096,111.30001740480316,orange
16,8,9,24.62832890809427,91.22748150563298,7.544816485789408,111.34881179892832,orange
16,8,9,24.48522523293709,91.23242109599369,7.620967429852367,111.29895139046285,orange
16,8,9,24.507535928282635,91.37098350732437,7.616436593217241,111.25814438295468,orange
4,13,6,15.85878306075741,94.35777996900906,7.591316560037126,101.7120345829608,orange
4,13,6,15.642296677128565,94.15318671891211,7.644070197173485,101.516226947213,orange
4,13,6,15.743868271364644,94.35337518900674,7.613178790506764,101.55030164493037,orange
4,13,6,15.507859648181721,94.07024535996705,7.57474269732935,101.42659832328862,orange
4,13,6,15.634720293395857,94.26436951650174,7.302456351906451,101.34343114828374,orange
4,13,6,15.715299859982395,94.35113716514887,7.519917147533131,101.45961787841814,orange
4,13,6,15.628605378536335,94.37356336748823,7.478072008374313,101.55638968491543,orange
4,13,6,15.587945420546744,94.19035574755553,7.52333736523692,101.48969367488878,orange
4,13,6,15.601242365613722,94.02707328094354,7.420258606033506,101.56131211036929,orange
4,13,6,15.670883840159895,94.33951940500071,7.577594875567213,101.37110167255184,orange
0,25,14,19.47046833358245,92.14474319079278,6.184361268896634,116.36732631766989,orange
0,25,14,19.44991236238536,92.04623719163136,6.3154055117629095,116.2777945198242,orange
0,25,14,19.50841209953196,91.75844098291701,6.33278203453168,116.43735580364293,orange
0,25,14,18.99011543629712,92.01307057317209,6.453697647909527,116.29402240126375,orange
0,25,14,19.43126900364388,92.11455772739284,6.405291161240434,116.5120149616465,orange
0,25,14,19.404165337784974,91.87165608381046,6.278109927366599,116.4197084292218,orange
0,25,14,19.15944459166095,91.76240176343657,6.298933614667922,116.40053495288399,orange
0,25,14,19.437766471625498,91.8670691351165,6.464358401903636,116.52464688335296,orange
0,25,14,19.29031461443726,91.92906987412344,6.5667227855531545,116.27187049162976,orange
0,25,14,19.448653035997456,91.95937074114833,6.365867427332408,116.31411871633593,orange
8,7,10,28.34958958606571,91.8584104346698,6.960904982559282,105.21965648023709,orange
8,7,10,28.248027506725425,91.90508733536431,6.932122579912431,105.27036261451615,orange
8,7,10,28.137381819060305,91.99560978635913,6.83676659464344,105.23782037612752,orange
8,7,10,28.248436761999933,91.98003819943798,6.896768512318197,105.22448338372881,orange
8,7,10,28.373632404852334,91.86170489155904,7.038950973695504,105.13376848707912,orange
8,7,10,28.35217000628072,91.98742574379057,7.10731785013104,105.10307437807525,orange
8,7,10,28.194449649811222,91.92456678247241,6.853765803256877,105.337683808089,orange
8,7,10,28.12640991852644,92.01061745271609,6.925132851526583,105.1255654566213,orange
8,7,10,28.29116363766525,91.94085753039678,7.004512605408995,105.24854356800786,orange
8,7,10,28.10899172034402,92.21994878571617,6.880876555177072,105.22586752046904,orange
4,23,5,22.712936600159157,93.47294491412521,7.534467071575557,110.30113924329225,orange
4,23,5,22.633354045318317,93.17737227132781,7.597383238723977,110.2509888635029,orange
4,23,5,22.73997136726227,93.30202308331405,7.39886604353444,110.24096323890703,orange
4,23,5,22.642946597333257,93.31160300439383,7.48310278515522,110.43134034755194,orange
4,23,5,22.67806306639898,93.49812709427576,7.556051112428568,110.38800813877472,orange
4,23,5,22.56734148160269,93.49573473587536,7.411865439963092,110.22180871921033,orange
4,23,5,22.81556420023781,93.3830380798747,7.186796766843082,110.39211914356612,orange
4,23,5,22.789033845459954,93.34463788684961,7.613339260152082,110.30126465380461,orange
4,23,5,22.733875341659516,93.52624029967683,7.521687617752067,110.47921489087554,orange
4,23,5,22.351030436993994,93.30961632168993,7.4817559173394095,110.41692196756479,orange
33,14,8,20.952392562084434,93.03767251382429,7.84394798583288,110.82398570391467,orange
33,14,8,21.063925545219774,92.98567127167715,7.7223462072998,110.66730737041003,orange
33,14,8,21.05310196162054,93.0524623694719,7.790590553840605,110.77421222589524,orange
33,14,8,21.072612680958077,93.06578353564838,7.738612907332466,110.66689840892093,orange
33,14,8,21.014340410374448,92.90173787531188,7.608214849076839,110.5797116603941,orange
33,14,8,21.14494657142825,93.09986666928829,7.672848003052687,110.75568497093829,orange
33,14,8,21.24660880621988,93.03723860067691,7.618607097500136,110.62360738244358,orange
33,14,8,20.881768545120842,92.95395331747507,7.6833996444842265,110.7247728313687,orange
33,14,8,21.0921168024622,92.85998165838922,7.6161025475933375,110.71448317576741,orange
33,14,8,20.97251736599614,92.90929295828012,7.526527195890584,110.60383919106654,orange
30,7,15,33.149780423656395,91.1205426342197,7.773613231139041,115.77913873469865,orange
30,7,15,33.26049200287366,91.0537118222057,7.589001421612167,115.7455916963065,orange
30,7,15,33.01894946394582,91.24262162128767,8.028675549646302,115.80215126694122,orange
30,7,15,33.18600818724761,90.95256876716378,7.9603985490983815,115.64395040479214,orange
30,7,15,33.3737143274319,90.99667362446071,7.971104982862422,115.80045112202221,orange
30,7,15,33.36073636293928,91.07698280063488,7.999622883616331,115.57706392516832,orange
30,7,15,33.222586107804794,90.89226732743397,7.794154558651165,115.64118565595614,orange
30,7,15,33.25702334333888,91.0567194850524,7.755753267425209,115.86969684662925,orange
30,7,15,33.306750344420045,91.19605289296953,7.929210354260434,115.82433663912583,orange
30,7,15,33.20142409540685,91.08268990949861,7.983009401209437,115.9368363225203,orange
21,29,12,22.286852945037182,92.1580882048174,6.4319105930838445,117.37622288095442,orange
21,29,12,22.346630513716402,92.16715060575089,6.346038830741401,117.40556433495816,orange
21,29,12,22.240699676063397,92.17982407548858,6.413501975902993,117.2981278772136,orange
21,29,12,22.112416379586204,92.07151990760204,6.401551091366934,117.31370920284647,orange
21,29,12,22.399954628594667,92.275366404696,6.5246581752534105,117.34650793406932,orange
21,29,12,22.307344458839122,91.96290211786655,6.491171141326288,117.41858901320329,orange
21,29,12,22.18197517121994,92.22994187527807,6.364775957698086,117.26660774047727,orange
21,29,12,22.348180858151547,91.92749469617159,6.678876676970015,117.50565970072883,orange
21,29,12,22.145145356348124,92.12831754829352,6.4496219945216655,117.2559318743305,orange
21,29,12,22.28228977253462,92.03451105243224,6.37486097265417,117.40957044183331,orange
11,14,5,11.531400797393223,95.0353946073159,6.882732963759116,115.55612336815308,orange
11,14,5,11.574335754966052,94.9075529939502,6.94742816685742,115.59589043197825,orange
11,14,5,11.45319404865993,94.86701687843308,7.074926720446663,115.53706207285887,orange
11,14,5,11.513298077052816,94.82178662064469,7.095118255139055,115.59469631185392,orange
11,14,5,11.449626664130102,94.57910182915694,6.942187558056569,115.42814029933697,orange
11,14,5,11.3899539985295,94.80557682203438,6.909657640456055,115.5435824141054,orange
11,14,5,11.325293007338985,94.92952543621608,6.890574440964055,115.39599758811747,orange
11,14,5,11.688296012404386,94.81478720048008,6.8045387129251775,115.66780882248253,orange
11,14,5,11.499206140752587,94.82994099240838,7.053418858511257,115.58337210424861,orange
11,14,5,11.576022625452586,94.89492978720214,7.122718475011694,115.50664708547971,orange
9,8,15,14.253864651197398,94.29974358850659,8.199865336569653,110.15000150529015,orange
9,8,15,14.187679582432137,94.54488884674268,8.041007823230897,110.1970906772517,orange
9,8,15,14.355669959169465,94.19641611281222,7.9273093707717806,110.08695272630699,orange
9,8,15,14.259976222291264,94.18242698767452,7.926237858436382,110.19547341021337,orange
9,8,15,14.479930873734302,94.20533734445202,8.04061272062189,110.1315398704265,orange
9,8,15,14.559651489514637,94.18512518823981,7.952589841107953,110.17398712594843,orange
9,8,15,14.221871784733949,94.38719644453288,7.8704310464376865,110.2039887325471,orange
9,8,15,14.361148731458155,94.41936359437733,8.046133874878864,110.20397759754071,orange
9,8,15,14.365003721129856,94.51412618527803,8.010007615371116,110.16000759834459,orange
9,8,15,14.315003253235865,94.30216277588625,7.94296725017786,110.06923206245911,orange
5,18,14,33.11300360539815,93.4290801642656,7.585653902409906,119.29723854412171,orange
5,18,14,32.90625644118808,93.6129931113513,7.397577579962992,119.24852177459371,orange
5,18,14,33.159456701889646,93.29440965088331,7.251753185701631,119.09628059792854,orange
5,18,14,33.30545725673148,93.51271662193642,7.173211531950073,119.10286437208251,orange
5,18,14,32.97301775465735,93.52552274433785,7.474179849112188,119.02775716667064,orange
5,18,14,33.08418068013993,93.4134024524518,7.51440704243552,119.14943660313614,orange
5,18,14,33.29231883863529,93.33470244768849,7.585634724983962,119.22405830119969,orange
5,18,14,33.23416711849769,93.56261170079713,7.385014946697483,119.2213086800836,orange
5,18,14,33.08819592125633,93.39684106226137,7.302781491108975,119.20869623630011,orange
5,18,14,33.17534114677867,93.70741031486077,7.280472972167164,119.2702176373802,orange
29,25,14,30.52338551722335,90.57660163261784,7.932998967637862,113.44718159059843,orange
29,25,14,30.477251013863953,90.5107158040857,7.98911290264796,113.24043530673234,orange
29,25,14,30.440013919748154,90.55450388207146,7.873438351761448,113.3615916204697,orange
29,25,14,30.486581163493863,90.41794709181188,7.8790192296013135,113.1748908911176,orange
29,25,14,30.50659684096115,90.53373754285386,7.7389206992488075,113.44760987720304,orange
29,25,14,30.60226772658895,90.4288046956566,7.920167477028369,113.38213862360548,orange
29,25,14,30.26599175539087,90.45510676772304,7.630775888105204,113.28760538772038,orange
29,25,14,30.573884092013728,90.45768479604357,7.785270628125583,113.33618234658792,orange
29,25,14,30.560349550240268,90.67497395917057,7.942428270499847,113.40288430431917,orange
29,25,14,30.57031379761107,90.22905836541742,7.772890176785171,113.3250837008994,orange
33,12,15,30.20261903571058,92.03135450976922,6.058418209678316,116.7242454902253,orange
33,12,15,30.242394931939987,92.00051611559942,6.213316978360963,116.6688992121383,orange
33,12,15,30.36207353651219,92.19363950504551,5.889032956375376,116.91803601424647,orange
33,12,15,30.125633571782572,91.8529094121877,5.9859959999637935,116.71673684849924,orange
33,12,15,30.243198332656902,91.96020318753965,5.952340009806362,116.72318643672797,orange
33,12,15,30.31203282159185,91.97213844533219,6.009975682349979,116.6440818355136,orange
33,12,15,30.15196145982553,92.20779375219375,6.136936677547361,116.70581376715315,orange
33,12,15,30.270932682375054,91.96982785894531,6.135708020671822,116.75986868204673,orange
33,12,15,30.30859578490623,92.11967297305469,6.193230723756395,116.73855208436086,orange
33,12,15,30.37423003513864,92.07180738675898,6.056248110597459,116.85103480104608,orange
8,16,6,12.010615648871479,90.21990722292219,7.158218116384653,108.47758348878227,orange
8,16,6,12.345001018276088,90.19695435716,7.191502294912738,108.46950096102766,orange
8,16,6,12.21772437718828,90.38561695589796,7.288093750442707,108.43804942858996,orange
8,16,6,12.156981077862381,90.19859434099523,7.027100904401293,108.46726546328401,orange
8,16,6,12.205747819398885,90.16679954315146,7.148479441813249,108.35218092338823,orange
8,16,6,12.187596466923768,90.3940615175041,7.12515645016722,108.59442078529804,orange
8,16,6,12.231552672468679,90.3014055604012,7.049442225538875,108.49022729974858,orange
8,16,6,12.26054723597016,90.18122272870218,7.25623823150455,108.44200965382174,orange
8,16,6,12.338967970940896,90.42489642736243,7.01600811723015,108.42026975023768,orange
8,16,6,12.276826810445305,90.25358545378297,6.991101076068417,108.54448871547787,orange
15,14,8,10.06640852188633,90.20053614168825,6.3104638793112615,119.44120994055365,orange
15,14,8,10.003072217763266,90.35816851886133,6.271202235363196,119.37732612780783,orange
15,14,8,9.89915378628717,90.11390506197212,6.112583611114806,119.15306761399901,orange
15,14,8,10.226568433441686,90.26460866274192,6.282962608243439,119.51316439106488,orange
15,14,8,9.887997026610597,90.13543668422761,6.2873179188834625,119.34105167806518,orange
15,14,8,10.035943672064562,90.21587049353487,6.105874125812135,119.47315772020983,orange
15,14,8,9.999922553275946,90.17161906562332,6.132094673107184,119.33368340592591,orange
15,14,8,10.00014483250029,90.20255330317845,6.223551570327751,119.55025329603212,orange
15,14,8,9.9146961249169,90.12309769015889,6.161408841649071,119.44331741109956,orange
15,14,8,10.189506570823662,90.41432736457476,6.056050930525759,119.41282651364385,orange
16,7,8,22.76952233456388,90.6696165102878,6.481380708811715,116.62605716074059,orange
16,7,8,22.782608883020348,90.51890112795235,6.4313460847729,116.69605213938591,orange
16,7,8,22.802535416732365,90.6013391811406,6.357608860456513,116.4584243084304,orange
16,7,8,22.878888546473796,90.64282474844177,6.4417845286133995,116.53311945504903,orange
16,7,8,22.719067579650833,90.50600586749218,6.372200758439853,116.2241019891904,orange
16,7,8,22.9666063145751,90.55207746528671,6.403656475108437,116.41716797688042,orange
16,7,8,22.776524406593566,90.55253580725474,6.3574763299097246,116.38116969669258,orange
16,7,8,22.912769942342436,90.83126955104393,6.448676825911528,116.51561578820862,orange
16,7,8,22.837015182030758,90.80615824786956,6.521604230423791,116.59047499455315,orange
16,7,8,22.865566366587153,90.58785990369297,6.389486852584924,116.50243275441406,orange
0,12,7,20.09009638718222,90.7708094515785,7.008204558203812,116.9056148855495,orange
0,12,7,20.214162474742945,90.70947813613242,6.729591581026799,116.77907535437939,orange
0,12,7,20.124715206937875,90.68347785051873,6.954605004793395,116.89652842066124,orange
0,12,7,20.08619844368251,90.72706599582739,6.9779823185974115,116.6384806781331,orange
0,12,7,20.171636641181994,90.46518583135074,7.049912519368614,116.88306159143151,orange
0,12,7,20.08220265108145,90.57004820240331,7.073615257511972,116.85327094613803,orange
0,12,7,20.394985686554687,90.60980099041822,7.075890139955853,116.83047368439318,orange
0,12,7,20.130456422917636,90.61172657954998,7.079316761899174,116.9090059907823,orange
0,12,7,20.249656743412107,90.72239344979087,6.898702632567792,116.71884029514216,orange
0,12,7,20.258019960720006,90.81617089384328,7.099005932220757,116.72692567055414,orange
5,25,6,30.979352251876076,94.00793077249024,5.987791224347552,106.80920508466126,orange
5,25,6,30.741605707017097,94.14746275838229,6.0251021350880665,106.76260308421783,orange
5,25,6,30.714519216591214,94.03818739357699,6.0180223767493946,106.65653961118703,orange
5,25,6,30.581881824370708,94.07577699043044,6.040452725456211,106.8428902792178,orange
5,25,6,30.60166515551672,94.06699343233365,6.070721797973692,106.6998777498319,orange
5,25,6,30.597821422395494,93.99027889704429,6.142787375830369,106.76591250849977,orange
5,25,6,30.7092589026218,94.01598841790623,6.111762816247581,106.79314547090887,orange
5,25,6,30.721674093575377,94.04218321676491,6.134102962446438,106.70814058265402,orange
5,25,6,30.71588374403589,93.83370880533931,6.020119360898713,106.83315199972154,orange
5,25,6,30.541600201856568,94.14659770358209,5.901254084511715,106.8675425142915,orange
6,8,11,24.412585813676,92.34869854187617,6.592259551223623,119.45620414350064,orange
6,8,11,24.42316600910916,92.32586439450367,6.748976338390293,120.04735811279957,orange
6,8,11,24.24899170266141,92.4704232246549,6.816893727805609,119.63278826248384,orange
6,8,11,24.35557389369725,92.36575031690487,6.560227994929644,119.795624715682,orange
6,8,11,24.305935695847488,92.40970547133534,6.443558583123111,119.80026213817945,orange
6,8,11,24.35478794449499,92.48965415703789,6.649716466096099,119.65078744306705,orange
6,8,11,24.194126958622594,92.4782393836998,6.4577144382444445,119.71259705958344,orange
6,8,11,24.322977709717478,92.57124830148605,6.534861755640507,119.46587944344974,orange
6,8,11,24.333190608514542,92.46541268912335,6.596341773305672,119.84120161194389,orange
6,8,11,24.374748502319044,92.20676605334747,6.656302606512176,119.61008886785517,orange
10,5,5,21.143296798950715,91.32265495849393,7.681721205595423,113.09685164603519,orange
10,5,5,21.183571571075472,91.17698509502642,7.710949443549218,113.01511348838946,orange
10,5,5,21.324475713998783,91.45984906431646,7.636063089197245,112.91118143345145,orange
10,5,5,21.118319069836517,91.24355447728516,7.904772020103071,112.9028473920003,orange
10,5,5,21.303642748921146,91.23597215375237,7.882666724774066,112.83169748553793,orange
10,5,5,21.243570809476232,91.35376548558521,7.884487552318383,113.0555446506659,orange
10,5,5,21.22375558722872,91.42104837754752,7.629461905456743,113.04911610128534,orange
10,5,5,21.28946370538247,91.34522067966888,7.727890884795201,113.07428823602693,orange
10,5,5,21.270368615939045,91.34028627418246,7.769653688295158,112.78994674292824,orange
10,5,5,21.30048804370216,91.4781713065908,7.960000604355698,113.14014004820689,orange
1,17,6,10.715276133930375,91.42801410635208,6.824285389703956,117.33724939824474,orange
1,17,6,10.745038121447804,91.46187393915899,6.878087806893419,117.56605505182372,orange
1,17,6,10.7322045820133,91.38752709911454,6.784114569585722,117.53837847056144,orange
1,17,6,10.827659240782806,91.34259232289703,6.893071668830694,117.47224442487243,orange
1,17,6,10.71770978427715,91.33916972984069,6.691256591421512,117.35054579098775,orange
1,17,6,10.925253640806211,91.55300645437839,6.768964173997307,117.4962056195108,orange
1,17,6,10.79289233438248,91.39790767981155,6.716171974190119,117.52141034342402,orange
1,17,6,10.805212756912269,91.2868669518536,6.852188213860581,117.54283245303776,orange
1,17,6,10.702634297827066,91.42362323245919,6.980153153255684,117.44028104036802,orange
1,17,6,10.831169162202437,91.43674722914324,6.8159481169129235,117.6773886667694,orange
1,30,10,11.970498874667161,91.24558929846037,7.288001683516806,103.72067683378776,orange
1,30,10,11.802569157131332,91.16958621917682,7.246665801448675,103.38770666423926,orange
1,30,10,12.045752928293474,91.33657068857286,7.415977431401926,103.71884343605491,orange
1,30,10,11.830386308522806,91.30849914895381,7.203427396936758,103.66800647128046,orange
1,30,10,11.890328741385431,91.30161425113869,7.401688689328434,103.65059735915327,orange
1,30,10,12.007765437286304,91.44967463553866,7.155937449220933,103.5080959202568,orange
1,30,10,11.871328862424374,91.39828369498574,7.411583988175217,103.6321609538476,orange
1,30,10,11.899079960419144,91.51174668685596,7.3946480028455435,103.57954572446376,orange
1,30,10,12.013069427486649,91.42608183524176,7.253670696809652,103.76328567881632,orange
1,30,10,11.834186672462842,91.44829962470567,7.341188031028573,103.56125873578718,orange
0,23,15,22.421657818849148,93.22834169923763,7.757972828332654,109.85853998469479,orange
0,23,15,22.68421715572144,93.39705646695964,7.658006308727052,109.84730469664095,orange
0,23,15,22.715499574811535,93.36174046216473,7.694660399367186,109.87428783390527,orange
0,23,15,22.55018599003194,93.33259783547446,7.482909455207331,109.80834027426421,orange
0,23,15,22.52923205816265,93.39248809415255,7.632224312824214,109.72728654528755,orange
0,23,15,22.73961414293128,93.18520620568748,7.564019024865441,109.89996151492186,orange
0,23,15,22.714814823601913,93.33810445286184,7.632209475160058,109.7374202419403,orange
0,23,15,22.606444500922628,93.36735028342507,7.475933196172709,109.89412200417931,orange
0,23,15,22.624303142265664,93.3193874562725,7.6395277537406425,109.81977509008345,orange
0,23,15,22.668131728148236,93.31087765068581,7.534470893849323,109.7000902665577,orange
24,27,9,19.004687357469212,93.30370697233812,6.0362707777646785,119.38775850132788,orange
24,27,9,18.86955546770846,93.34001416625333,6.093625610373344,119.50242258882895,orange
24,27,9,18.823882245968715,93.05432534073688,6.168187506957693,119.60479575698963,orange
24,27,9,18.919712735622724,93.31099012038122,6.176978103929854,119.30659714054842,orange
24,27,9,18.938953404199292,93.10948487667508,6.1778439876758275,119.41058808993725,orange
24,27,9,18.938853557297676,93.20896439565621,6.276613002340598,119.3603438712661,orange
24,27,9,18.976420045117123,93.27269508788963,6.115775848993897,119.45206370449888,orange
24,27,9,18.861157245026114,93.24379425289449,6.154415137273461,119.39027169649329,orange
24,27,9,18.794788653496187,93.36936200525867,5.979200889190375,119.25281638965211,orange
24,27,9,18.82849342595041,93.1721153587866,6.031222029729217,119.43853216280995,orange
36,11,13,17.234532395895066,92.98042671570876,7.231556146792914,112.55948264257005,orange
36,11,13,17.27935738515135,93.01183154744537,7.117673475813692,112.80538652952198,orange
36,11,13,17.43198305673966,93.18075784352875,7.160468531619771,112.6733752942781,orange
36,11,13,17.21222876372875,93.09553748300692,7.223781418060419,112.64100715521046,orange
36,11,13,17.271400391424002,93.02878329670499,7.264625877998513,112.7127844301727,orange
36,11,13,17.51912958403151,93.20287908792311,7.192331612201708,112.70581537722197,orange
36,11,13,17.246606945040366,93.07273335734081,7.2725978604733905,112.68027837002796,orange
36,11,13,17.318779858083904,93.02869173535056,7.149232444788902,112.73540192570168,orange
36,11,13,17.305624503281038,93.16249963503867,7.1519098448886025,112.75096007043463,orange
36,11,13,17.4314536099653,93.31177205753559,7.341592626331358,112.55575191631435,orange
40,21,8,34.85401658369399,92.7574524711547,7.324127367914899,102.1172792693143,orange
40,21,8,34.91983719775963,92.85799361650878,7.415736983296197,102.19299396197904,orange
40,21,8,34.846586307499486,92.75887049419165,7.40316685570285,102.11613761157406,orange
40,21,8,34.76760061011005,92.92406492369692,7.236666304129991,102.20733061903512,orange
40,21,8,35.09848842651824,92.99391992977554,7.421637540028285,102.12784437492688,orange
40,21,8,34.84549385564061,92.88322221566258,7.489011605186181,102.11247047051529,orange
40,21,8,34.98514931396412,92.9067127372533,7.42410334197621,102.1511351913063,orange
40,21,8,34.9435905674855,92.8394935485821,7.340649633089193,101.9991719390202,orange
40,21,8,34.75416903928066,93.06141970011126,7.516390307765291,102.14504047260505,orange
40,21,8,34.79003400143786,92.87832895686533,7.4387125773460285,102.24624505649848,orange
40,22,6,24.676869747502128,91.81865555883343,6.553714495229341,115.93057825962399,orange
40,22,6,24.517713972476216,91.81231536851685,6.326619820189349,115.83511317286951,orange
40,22,6,24.671221194856066,91.73049786509279,6.7013337333496175,115.82954601509834,orange
40,22,6,24.529437022930722,91.95152551889704,6.398150577072112,115.92237898645072,orange
40,22,6,24.583981419045163,91.96445661009619,6.559997403044209,116.02667259354997,orange
40,22,6,24.71138605779272,91.74949505661684,6.696355140379782,116.0689083913105,orange
40,22,6,24.599335882741542,91.93109211400035,6.337543484266117,116.17225483984184,orange
40,22,6,24.597744574184393,91.86191198306221,6.458813783340031,116.07259990705256,orange
40,22,6,24.503041117999597,91.88614794100779,6.357439457463975,115.94412507294783,orange
40,22,6,24.55434805540135,92.1064813719669,6.43326265930912,115.82779688275623,orange
32,18,13,13.76587873966965,91.69408008901284,6.201542008642589,108.13504363599651,orange
32,18,13,13.709027863766078,91.78990541095125,5.959774428869334,107.99284938468655,orange
32,18,13,14.003055947775522,91.82056389476033,6.17130128079975,108.21521690471232,orange
32,18,13,13.824258066944477,91.67459716704708,6.116619949668753,108.08314450330147,orange
32,18,13,13.863219485090621,91.8997115453305,6.1337327734300855,107.92820309183051,orange
32,18,13,13.845572020699091,91.78616165451713,6.213814588694261,108.06976054696763,orange
32,18,13,13.887986784821775,91.75837159696322,5.947938826456856,107.81995714021387,orange
32,18,13,13.8691075858467,91.72979484869623,6.152263262735163,107.9695256757451,orange
32,18,13,13.775360608554124,91.8321981396305,6.045969391585523,107.96223478329365,orange
32,18,13,13.817448001653736,91.78027551712833,6.062754333719128,108.0333509372652,orange
9,10,10,22.277478779871842,93.47280666980643,6.125586896343014,101.46167687278547,orange
9,10,10,22.41722599840882,93.35152031217928,5.917803968608436,101.4730112208672,orange
9,10,10,22.286495670068902,93.53173177404643,5.921736531149492,101.5806344871095,orange
9,10,10,22.105599763699278,93.57973830715285,5.930504205465232,101.48769816831292,orange
9,10,10,22.48609440322985,93.51613483179698,5.966691566230447,101.40096547409146,orange
